MANDT,LIFNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PFACH,PSTL2,PSTLZ,REGIO,SORTL,STRAS,ADRNR,MCOD1,MCOD2,MCOD3,ANRED,BAHNS,BBBNR,BBSNR,BEGRU,BRSCH,BUBKZ,DATLT,DTAMS,DTAWS,ERDAT,ERNAM,ESRNR,KONZS,KTOKK,KUNNR,LNRZA,LOEVM,SPERR,SPERM,SPRAS,STCD1,STCD2,STKZA,STKZU,TELF1,TELF2,TELFX,XCPDK,XZEMP,VBUND,FISKN,STCEG,STKZN,GBORT,GBDAT,SEXKZ,KRAUS,REVDB,QSSYS,PFORT,WERKS,LTSNA,WERKR,PLKAL,TXJCD,SPERZ,SFRGR,LZONE,DLGRP,FITYP,STCD3,STCD4,STCD5,PROFS,EMNFR,LFURL,UPDAT,UPTIM,NODEL,CCODE,RES_CNTRY,RES_REGION,J_SC_CAPITAL,J_SC_CURRENCY
200,1000008965,IN,Miranda-Rose,Inc,,,South Keith,mouth,PO29017,52949,02224,DL,SORTsmIu,516 Jones Bridge Apt. 392,9000008965,"Knight, Hunter and Mckee",Port Dennis,Mozambique,Ms.,Hicksborough,3618745,50338,0002,CONS,7,DL6104612204,X,02,20250525,ihubbard,90841061035,GRPKNpT,Z003,2249715395,,,,,D,GST6344964061,PAN56220742,X,,(213)668-5190x87,001-938-256-5931,829-240-4017x662,,,CPbYCi,,VAT77367718741,X,Lake Robertton,19770615,M,CR18898221,20250818,ISO9,Michaelland,4020,,,01,TX5699737392,,0002,ZONEAJfJ,DG01,02,TAX26914320786,TAX47306369047,TAX7200631643414616885200414668,Distributor,EM208440,http://mcdonald-barker.com/,20260212,130510,,1000,IN,DL,8565204.07,INR
400,1000008966,US,Gardner and Sons,PLC,,,Angelaview,berg,PO37114,51960,03776,NY,SORTdFfI,6622 Graham Ville,9000008966,York-Wagner,Port Vanessamouth,Burundi,Mr.,Debraburgh,1280960,33278,0002,PHAR,7,DL7155195067,X,02,20231210,brandon53,30222307463,GRPCwns,Z001,2024036715,,,,,E,GST6605405847,PAN29619290,X,,530-348-6613x237,5472664253,001-568-320-5225x465,,,CrSuaY,,VAT24998538472,,Matthewmouth,19980206,F,CR33389531,20250928,ISO1,West Stevenberg,9979,X,,02,TX3340771345,,0001,ZONEGsPk,DG02,01,TAX08612697491,TAX70256423259,TAX0605620681414184813344703934,Distributor,EM583466,http://www.berg.org/,20260212,130510,,3000,US,NY,6721902.73,INR
200,1000008967,GB,"Wilkins, Kidd and Casey",Group,,,Lake Claudia,side,PO19831,66720,59604,BK,SORTaRzM,671 Joseph Stravenue Suite 590,9000008967,Mack-Garcia,Amandaborough,Gibraltar,Mr.,Brandonberg,7485096,93982,0001,MANU,0,DL8578436792,,01,20240628,kbryan,73303913752,GRPxtZH,Z001,2508893872,,,,,E,GST5006458679,PAN16959720,X,,(401)583-5024,(388)746-3207x98,417-371-2652x8477,,,CoDkII,,VAT15937484404,X,West Kimborough,19740618,F,CR12201637,20250504,ISO1,Fergusonview,8005,X,X,02,TX9435052916,,0001,ZONEMakF,DG02,02,TAX56701667100,TAX28576537157,TAX6866760135797694417357239356,Distributor,EM564176,http://www.curtis.com/,20260212,130510,,2000,GB,BK,370979.13,INR
400,1000008968,IN,"Nichols, Dean and Davis",Ltd,,,Amandatown,land,PO97717,55351,04844,DL,SORTpMKz,081 Noah Inlet,9000008968,Williams and Sons,Port Cynthiaville,Monaco,Ms.,Williamside,6779431,71073,0002,AUTO,3,DL7037835346,,01,20251228,charlesjohns,94268187111,GRPWWBD,Z001,2104501878,,,,,E,GST4781313065,PAN64925686,X,X,5013169918,+1-621-489-3204x,2499283590,,,CCvJXP,,VAT84392185328,X,Westside,19780503,M,CR67256248,20250710,ISO1,Ericview,3218,,,01,TX5074623055,,0002,ZONECNsL,DG02,01,TAX67022451296,TAX59394304720,TAX5832756665202261008459332456,Supplier,EM067509,http://www.hayes-mills.org/,20260212,130510,,1000,IN,DL,8828002.14,INR
300,1000008969,DE,"Bennett, Martin and Howe",Ltd,,,North Bryan,berg,PO95878,85679,27004,HE,SORTBtMO,9719 Jonathan Centers Suite 172,9000008969,"Smith, Patterson and Cann",Mcgrathhaven,New Zealand,Mr.,Bentonburgh,8095922,35054,0001,AUTO,5,DL9062729755,,01,20230226,jacksonjames,71265940469,GRPHeeh,Z001,2588425322,,,,,D,GST8011516567,PAN20940044,,,460-619-6639x573,001-307-563-2822,(370)558-8071x06552,,,CnuPQU,,VAT20760464358,,West Jonathanton,19830624,F,CR87190453,20260209,ISO1,Dillonfurt,4272,X,X,02,TX6650523056,,0001,ZONERiwh,DG01,02,TAX56693100071,TAX50723530661,TAX2911149739333055342393891215,Supplier,EM578602,http://www.zuniga.com/,20260212,130510,,2000,DE,HE,4010510.49,INR
100,1000008970,US,"Taylor, Anderson and Bell",PLC,,,Bennettshire,borough,PO24108,56594,74883,CA,SORTklQC,5571 Jenna Streets Apt. 923,9000008970,Thompson Ltd,Castilloburgh,Tuvalu,Ms.,Krystalbury,7211850,77162,0002,CONS,9,DL1528283645,,01,20250408,aaron15,52425059119,GRPlAIU,Z002,2600965031,,,,,D,GST9784493372,PAN77467817,,X,623-823-6629x522,(487)488-4846x22,001-606-925-1754x350,,,CEcZPo,,VAT88287194158,,West Marthabury,19650519,M,CR69509947,20251026,ISO1,East Ryan,3748,,X,01,TX2487803075,,0001,ZONEsjyr,DG01,01,TAX32618851284,TAX43164933231,TAX7258817076537368998397592171,Manufacturer,EM152800,https://gonzales-rodriguez.net/,20260212,130510,,1000,US,CA,1305725.42,INR
200,1000008971,US,Castillo-Freeman,PLC,,,Jamestown,mouth,PO35322,13233,96441,NY,SORTvKWU,5572 Robin Gardens Apt. 482,9000008971,"Forbes, Smith and Peterso",Port James,New Zealand,Mr.,Ericburgh,3818097,71496,0001,PHAR,5,DL7848224678,,02,20250412,toddjimenez,82991147214,GRPzlyW,Z002,2962916708,,,,,D,GST8344401938,PAN85898701,,,7896061962,+1-388-921-7168x,671-541-8547,,,CUpwIU,,VAT50929107668,,Marcchester,19730703,M,CR46659877,20250710,ISO1,Stevenbury,1792,X,,02,TX2115449294,,0002,ZONESPzp,DG01,01,TAX03512254023,TAX08946090914,TAX5222950313939145049794720702,Manufacturer,EM877581,http://sanchez.net/,20260212,130510,,2000,US,NY,5048993.7,INR
200,1000008972,US,Shah-Evans,LLC,,,Garrettmouth,chester,PO25181,33479,93040,NY,SORTZetA,9316 Amy Lakes Apt. 174,9000008972,Hall Ltd,New Michael,French Polynesia,M/s,South Mike,6556042,85108,0001,AUTO,8,DL5865217365,X,02,20230808,jordan59,18245754621,GRPSbod,Z003,2472726175,,,,,E,GST7546523196,PAN25118062,X,X,+1-788-980-8611x,7508427066,+1-217-290-6338x363,,,CeFZgH,,VAT19328436852,,Lake Jeremybury,19790420,F,CR01719233,20251226,ISO1,North Charles,1173,X,,01,TX4775058606,,0001,ZONEQbCQ,DG01,02,TAX36604346811,TAX77288475316,TAX4087904432588782583448633578,Supplier,EM795713,https://manning.com/,20260212,130510,,2000,US,NY,3047787.41,INR
100,1000008973,IN,Mccoy-Coleman,Inc,,,Port Crystal,ton,PO50878,08026,37519,TN,SORTEBNd,55818 Smith Roads,9000008973,Thornton-Abbott,Rodriguezchester,New Caledonia,Ms.,Grossmouth,4115140,75461,0001,MANU,5,DL9747075468,,02,20230617,alexander92,10851706512,GRPXpsi,Z001,2945833939,,,,,E,GST9155688399,PAN78831201,,X,9098467743,(633)873-8433x03,829.293.0622,,,COlqbh,,VAT47232625948,X,Huffmanhaven,19940910,M,CR93436027,20250714,ISO9,West Anthony,6290,X,,01,TX2107534729,,0001,ZONEUnNG,DG01,02,TAX58336331255,TAX43145676404,TAX1259624205013772465417738805,Supplier,EM784862,https://ortiz-henderson.info/,20260212,130510,,2000,IN,TN,3861224.04,INR
300,1000008974,DE,"Cooper, Romero and Mendez",LLC,,,Castillomouth,port,PO48949,66459,49406,BY,SORTTgrV,11980 Peters Isle,9000008974,"Bradley, Acevedo and Gate",South Jonathanview,Peru,Ms.,Amytown,5930514,94590,0001,PHAR,4,DL8861662044,,02,20240502,catherinerog,91904937395,GRPEdyx,Z001,2574503658,,,,,D,GST2069682807,PAN59596095,X,,315-881-5135,610.260.0069x914,950.761.0119x579,,,CQEmsR,,VAT20531100134,,West Mary,19760821,F,CR06667554,20260102,ISO9,Mendozachester,7049,X,,01,TX7925588562,,0001,ZONEzBJc,DG02,01,TAX54117179057,TAX49594776461,TAX4930834610146441022920364567,Manufacturer,EM075119,https://www.richmond-taylor.net/,20260212,130510,,3000,DE,BY,262182.02,INR
300,1000008975,IN,"Bowers, Potter and Macias",Ltd,,,New Karenborough,mouth,PO34536,43942,87742,DL,SORTOdcI,4812 Miller Mountains,9000008975,"Thomas, Barker and Taylor",East Tylershire,Bahamas,Mr.,Lake David,6021219,86008,0002,AUTO,3,DL8072979697,X,01,20241015,simpsonmarvi,42375161334,GRPRepY,Z003,2640604210,,,,,E,GST0106018457,PAN31597285,X,X,321.278.8951x271,7799659734,482.340.7552x380,,,CYmwkB,,VAT02675032533,,East Rebeccaberg,19670910,M,CR29029673,20260108,ISO9,New Christophermouth,5158,,,02,TX5777640144,,0002,ZONEtpmb,DG02,01,TAX11543438338,TAX23192548442,TAX5888566499147117257521711037,Supplier,EM958661,http://www.lane.com/,20260212,130510,,2000,IN,DL,2985117.25,INR
300,1000008976,DE,"Garner, Soto and Wright",and Sons,,,Hessmouth,mouth,PO72201,78133,87946,BY,SORTuyvj,27631 Ryan Inlet Apt. 576,9000008976,Simpson LLC,Holtchester,Togo,Mr.,Tannermouth,1270252,44425,0002,MANU,4,DL9123959827,X,01,20230214,natashaclark,50314973186,GRPfAXU,Z003,2063816691,,,,,E,GST5808862966,PAN77289088,X,,(513)851-3550x94,+1-725-725-3197x,(719)779-3046,,,CSMBCH,,VAT14700771100,X,West Michaeltown,19770731,M,CR42328479,20250521,ISO1,North Christopher,1956,X,X,01,TX8420794510,,0002,ZONEQhjK,DG02,02,TAX24958472804,TAX21548373634,TAX2428844782320152566482835395,Manufacturer,EM175925,https://ramirez.net/,20260212,130510,,3000,DE,BY,4246388.94,INR
200,1000008977,GB,Richard-Boyd,Inc,,,East Terri,borough,PO42916,05656,61313,MN,SORTfqdk,55927 Joseph Union,9000008977,Hobbs Ltd,Fordstad,Venezuela,Ms.,West Deborahburgh,6012280,78606,0001,MANU,8,DL1691309536,X,02,20230711,sserrano,69644819877,GRPcKOs,Z002,2137087378,,,,,E,GST3292077663,PAN02152092,X,,+1-807-876-8784x,496-955-1480x097,001-773-721-9177x471,,,CCqNoE,,VAT31809766323,,Garciashire,20000802,F,CR89787062,20250211,ISO9,South Courtney,5863,X,,02,TX3803778500,,0002,ZONEjfUu,DG02,02,TAX78729609589,TAX77276244809,TAX9296703844070387275259280484,Manufacturer,EM239848,http://brooks.com/,20260212,130510,,3000,GB,MN,831034.31,INR
100,1000008978,IN,Holt-Hawkins,PLC,,,Port Pamela,mouth,PO31689,53223,27398,DL,SORTiTEr,0692 Jones Turnpike Suite 931,9000008978,Hart-Watson,Karenton,Tuvalu,Mr.,North Allisonview,9116458,62062,0002,CONS,0,DL2543231547,,01,20250801,nbernard,33617731827,GRPtJnv,Z002,2288648863,,,,,D,GST0493255367,PAN00709764,,X,295-944-4880,001-428-790-3559,894.468.7097x94194,,,CdrRyQ,,VAT91832543128,X,East Elizabethhaven,19690522,F,CR22209826,20251123,ISO1,North Andreashire,6020,X,,01,TX8522891329,,0002,ZONEnLsM,DG02,01,TAX69856773217,TAX14323488801,TAX0647878999649578654688821938,Distributor,EM658732,https://www.gomez-brown.com/,20260212,130510,,3000,IN,DL,8845132.58,INR
300,1000008979,US,Conway Inc,Ltd,,,Joneston,shire,PO31982,92189,06987,CA,SORTAtBh,305 Ashley Motorway,9000008979,Koch-Love,Vanessahaven,Norway,M/s,Richardmouth,4365733,55512,0002,PHAR,3,DL7771941732,X,01,20260111,richardhende,84836246470,GRPEaUv,Z002,2283782173,,,,,D,GST3615074610,PAN22974000,X,X,988-522-2291x036,585.244.7214x183,+1-312-468-3038,,,CVmTmg,,VAT74606845500,X,Lake Jack,19940309,F,CR27307477,20250702,ISO9,East Peter,4733,,,01,TX1927370352,,0001,ZONEHLYD,DG02,02,TAX86928477612,TAX10553984244,TAX8072127108769683682379145748,Supplier,EM638239,http://www.dixon.info/,20260212,130510,,2000,US,CA,1279868.97,INR
400,1000008980,DE,Jones and Sons,Inc,,,West Karenton,bury,PO75786,74435,41706,HE,SORTDkVP,307 Amy Bypass,9000008980,Fox LLC,Lake Michael,Oman,Ms.,Mcdowellborough,8382870,67375,0001,AUTO,8,DL2186533366,X,01,20241122,cody41,63706404959,GRPVqdf,Z003,2755536257,,,,,E,GST3660919470,PAN16335180,X,X,7828516821,001-929-370-7818,243-633-3144,,,CoOJtG,,VAT44077151721,,Millerstad,19830312,F,CR99813216,20260111,ISO1,Ebonytown,5625,X,X,01,TX7399621193,,0002,ZONEJjpc,DG01,02,TAX68593741395,TAX45539424230,TAX3485234386752785005109376968,Supplier,EM354893,https://smith.com/,20260212,130510,,1000,DE,HE,3603167.03,INR
100,1000008981,US,Powers LLC,PLC,,,Comptonbury,land,PO98934,79420,59847,CA,SORTpkIO,1574 Cody Turnpike,9000008981,"Wright, Santos and Nichol",East Amy,United Kingdom,Ms.,West Michaelshire,3134865,73170,0002,AUTO,9,DL3431617140,,01,20240716,fbuchanan,11362880867,GRPpRhz,Z002,2784130078,,,,,E,GST7253904435,PAN37516049,X,,+1-901-765-5919,+1-775-980-3145x,7376334624,,,CbKedr,,VAT04911873792,X,Dunnland,19870417,M,CR57805916,20251012,ISO1,New William,9112,,,02,TX6836861651,,0001,ZONERJzo,DG02,02,TAX20592295301,TAX61508008367,TAX1171694326302585566422026082,Manufacturer,EM229156,http://lin.info/,20260212,130510,,3000,US,CA,3880067.8,INR
100,1000008982,IN,"Fox, Brock and Warren",PLC,,,Jordanton,port,PO26276,54259,86129,TN,SORTQklP,837 Natasha Ports Suite 776,9000008982,Juarez Inc,Amyfurt,Netherlands,Mr.,Haleystad,2731919,65979,0001,PHAR,6,DL6893182287,X,02,20230703,amyhoward,83384824812,GRPzknN,Z003,2275230977,,,,,D,GST4261293210,PAN60497110,X,X,9347439704,8616509704,9785570913,,,CSsvGO,,VAT79331285107,X,Pittstown,19971205,F,CR69191751,20250218,ISO1,West Daniel,1496,X,X,01,TX5104217481,,0002,ZONEtbgw,DG02,02,TAX58242775078,TAX92608392242,TAX9780860828424517764273721430,Supplier,EM363197,https://www.wilson-salinas.com/,20260212,130510,,2000,IN,TN,8131262.8,INR
200,1000008983,IN,Morris LLC,PLC,,,Morgantown,chester,PO22346,48471,68671,KA,SORTDzNZ,0847 Obrien Gateway Suite 445,9000008983,Weber Inc,West Aaron,Libyan Arab Jamahiriya,Ms.,Jameshaven,8072365,33259,0002,CONS,6,DL0047808216,,01,20260131,tmathis,84643469887,GRPdFYJ,Z001,2272080107,,,,,E,GST2838353670,PAN87396187,,X,359.309.9242x494,394.535.4322x556,890-319-9230,,,CGcark,,VAT27893417824,,North Charlesville,19811015,M,CR75354719,20250702,ISO1,South Jennifer,7501,,X,02,TX2762389846,,0002,ZONELsiH,DG01,02,TAX58636943897,TAX29568259549,TAX9660677014941491294595872610,Supplier,EM670167,https://www.boyd.net/,20260212,130510,,2000,IN,KA,9675024.03,INR
200,1000008984,IN,"Barnett, Richardson and Jimenez",Inc,,,Williamsbury,ville,PO08318,21376,04922,DL,SORTczdh,900 Ryan Parks Suite 677,9000008984,Clark PLC,Susanville,Saint Martin,Ms.,Welchburgh,2986014,69156,0002,MANU,2,DL8922941842,X,01,20251108,brian59,76856582841,GRPQbir,Z001,2378917859,,,,,E,GST0802218639,PAN32319083,X,X,303-623-6880,(414)536-1953,293-268-5160x184,,,CvjXxD,,VAT05233498658,X,Scottmouth,19860124,M,CR15696232,20250601,ISO9,South Nicoleburgh,2370,,,01,TX6881500218,,0001,ZONEzigB,DG01,01,TAX18353647886,TAX15672935111,TAX3125179207846031719041720636,Supplier,EM877508,https://www.ruiz.com/,20260212,130510,,2000,IN,DL,9350131.74,INR
300,1000008985,IN,Nguyen LLC,Group,,,Marissatown,fort,PO93521,03468,98509,MH,SORToBML,1897 Webster Unions Suite 270,9000008985,Harrington-Smith,Patriciamouth,Armenia,Ms.,Mcgeeton,2882961,80350,0001,AUTO,7,DL9886106659,X,02,20240929,hernandeztod,87735303320,GRPvFcj,Z002,2134320525,,,,,D,GST4492594299,PAN52516462,X,X,972-263-6890,001-314-320-7873,(609)602-8944,,,CDMiQE,,VAT45939772244,X,New Crystalfort,19650807,M,CR74977344,20250331,ISO1,Willieton,2545,,,01,TX9785594485,,0002,ZONEbOJy,DG02,01,TAX58141771339,TAX14522922654,TAX6962935347229710043547110109,Manufacturer,EM316186,http://www.shelton.com/,20260212,130510,,3000,IN,MH,1433083.7,INR
100,1000008986,GB,"Ortiz, Cruz and Jackson",LLC,,,New Christopher,land,PO06298,94363,58668,LN,SORTdRCc,150 Paula Parkways Suite 524,9000008986,"Gutierrez, White and Lara",West Patricia,Suriname,Mr.,Lake Lawrenceberg,9293723,88158,0002,MANU,5,DL5010191456,,01,20230701,kimberly75,26547219356,GRPbbbr,Z003,2245392500,,,,,D,GST4908307766,PAN23176065,,X,349.989.9603x462,593.528.6751x074,001-528-306-3209x131,,,CYIABD,,VAT40466341483,,Russoburgh,19891023,F,CR01412696,20251019,ISO9,South Suzannetown,6198,X,X,02,TX6631038857,,0001,ZONEtLfx,DG02,02,TAX35809796938,TAX37669849448,TAX0890772140470863342623967104,Supplier,EM996962,http://www.espinoza-garner.com/,20260212,130510,,1000,GB,LN,5149907.84,INR
300,1000008987,GB,"Rowe, Brown and Larson",Group,,,Erinfurt,port,PO43569,47287,44363,LN,SORTFamO,71046 Thomas Shoal Apt. 194,9000008987,Casey Inc,Lake Alexandraton,Bhutan,M/s,Julietown,2669553,82366,0002,AUTO,5,DL8001978573,,02,20230711,zashley,56096548509,GRPpHBL,Z001,2578068754,,,,,E,GST9347859434,PAN55941445,X,X,+1-625-615-5581x,001-904-431-5943,2037440747,,,CbgJAK,,VAT05953242232,,Philiphaven,19671002,M,CR00708336,20250405,ISO9,Joseberg,8746,X,X,02,TX2825996734,,0002,ZONEeqMp,DG01,02,TAX68381243412,TAX09272670193,TAX8020461510202716729302046639,Supplier,EM063347,https://www.horton.com/,20260212,130510,,3000,GB,LN,9711583.83,INR
300,1000008988,US,Mendoza-Hester,Inc,,,Port Davidshire,land,PO89038,90610,04718,CA,SORTCJxM,5765 Philip Walk,9000008988,"Kline, Smith and Baker",Haneyside,Georgia,M/s,Byrdtown,6203665,51729,0002,CONS,6,DL0797949250,,02,20240831,meredithjohn,49320633018,GRPeZmu,Z001,2704558293,,,,,E,GST7373286394,PAN66848104,X,X,(933)336-4087,572-243-1316x606,001-461-652-6973x079,,,CFuIIm,,VAT91654773280,X,Tiffanyton,19681113,M,CR98649690,20250725,ISO1,New Todd,8575,X,X,02,TX0402779530,,0002,ZONEPOuS,DG01,02,TAX49390491724,TAX94481215863,TAX3724264206744866161773465984,Distributor,EM004630,https://hall-cain.net/,20260212,130510,,1000,US,CA,4343732.69,INR
400,1000008989,DE,"Dalton, Castillo and Moody",and Sons,,,Curtismouth,mouth,PO16531,31695,65329,BY,SORTFzcn,88753 Amy Track Suite 574,9000008989,Miller-Morrison,Brandonborough,Holy See (Vatican City St,M/s,Andersonville,1435267,25983,0002,PHAR,3,DL0664753042,,02,20230711,webbronald,84006073901,GRPPYZg,Z002,2227596496,,,,,E,GST5577944412,PAN05503465,X,,882-519-6086,905-328-6378x028,556-298-2369x976,,,CGMYxZ,,VAT21066715404,,Nicoleside,19690318,F,CR10915319,20250724,ISO9,Hamptonton,4364,,,01,TX3015967671,,0001,ZONEwsAk,DG02,01,TAX16813634167,TAX42016847972,TAX6955613451710342202895506866,Distributor,EM882335,http://hudson-massey.com/,20260212,130510,,1000,DE,BY,1974764.6,INR
100,1000008990,US,"West, Cantrell and Thompson",LLC,,,Lake Kathleenview,borough,PO08954,32550,79712,FL,SORTGuhQ,8808 West Lane,9000008990,Hogan-Lopez,Fordtown,French Guiana,Ms.,South Jeremy,8739317,99600,0002,AUTO,2,DL3729150944,,02,20240113,richardgonza,51703842588,GRPXTpw,Z001,2209944065,,,,,E,GST9379558796,PAN07474079,X,,(782)776-1109x00,001-867-766-2592,001-452-384-2085x852,,,CvPgZf,,VAT96091300085,,South Scottstad,19790216,F,CR28592761,20250928,ISO1,South Kayla,5645,,X,01,TX0895449808,,0002,ZONENDzg,DG02,01,TAX30800419999,TAX68114020533,TAX5548929813461535914665828758,Supplier,EM906772,https://www.gonzales-snow.com/,20260212,130510,,1000,US,FL,7782551.98,INR
300,1000008991,GB,Valdez-Castro,LLC,,,Armstrongstad,chester,PO77988,78144,17486,LN,SORTBjEs,962 Payne Inlet,9000008991,"Cervantes, Butler and Wol",Littleton,Svalbard & Jan Mayen Isla,Ms.,Patricktown,7716086,44212,0002,PHAR,9,DL6169852126,,02,20250804,pkeller,92943930576,GRPpzNl,Z003,2021277805,,,,,E,GST6719867560,PAN47659331,,X,836.733.7390,831-274-7224x547,(794)913-7443,,,CeGKau,,VAT17322691483,X,Michaelfort,19660305,F,CR05913637,20250416,ISO9,Kellyside,7287,X,,02,TX6059641812,,0002,ZONEvSwo,DG02,01,TAX30631269474,TAX79965742047,TAX5291938283598843742960579611,Distributor,EM876617,http://www.ibarra-jordan.org/,20260212,130510,,1000,GB,LN,3884326.73,INR
400,1000008992,IN,Stafford LLC,Group,,,Jonathanmouth,mouth,PO68458,05069,49398,MH,SORTLZRw,886 Regina Light,9000008992,Nguyen-Kelley,North Christopher,Oman,M/s,Bridgesview,6270704,23243,0002,CONS,9,DL7143972058,,01,20230828,ericmitchell,38140759124,GRPARuO,Z002,2852581824,,,,,D,GST9156636025,PAN38303838,X,,001-223-509-0501,549-505-4249x365,(360)827-1840x682,,,CbWTSs,,VAT02332145469,,North Tina,19860517,F,CR34514891,20251002,ISO9,West Troy,1923,X,X,01,TX8621340529,,0001,ZONEXanQ,DG02,01,TAX81775999308,TAX96218880325,TAX0530415207418950504092428517,Distributor,EM490043,http://www.kelly.biz/,20260212,130510,,2000,IN,MH,2726848.15,INR
100,1000008993,GB,Garza-Bass,Group,,,Burtonborough,mouth,PO64838,06136,15906,BK,SORTrkKV,32820 Patricia Street,9000008993,Williams LLC,North Johnborough,Tuvalu,M/s,Christineland,8342598,44039,0001,AUTO,0,DL1682136785,,02,20251213,brandon35,55706193800,GRPbFJe,Z001,2264457524,,,,,D,GST6219298086,PAN24032428,X,X,+1-328-584-3803x,001-891-317-4210,779-283-8993,,,CTuAAB,,VAT45107020749,X,Darrellberg,19850830,M,CR94817778,20250325,ISO9,Douglasburgh,6697,,,01,TX8323930072,,0001,ZONElPyM,DG01,01,TAX70473644113,TAX84918726398,TAX7623463956517027752846192476,Distributor,EM569768,https://garrett-bennett.com/,20260212,130510,,1000,GB,BK,3136286.67,INR
200,1000008994,US,"White, Sloan and Stevens",Group,,,New Trevorton,chester,PO94858,69881,27077,NY,SORTvOLh,4476 Barbara Ranch,9000008994,Mcbride-Johnson,South Jenniferport,Pitcairn Islands,Ms.,Wilsonshire,8693010,63979,0001,PHAR,4,DL5135752064,X,02,20260106,jamiejohnson,43926548546,GRPTwUQ,Z001,2929470609,,,,,D,GST9272856059,PAN90777270,X,,764-386-7987,+1-695-395-9374,422.996.2683,,,CsTKpI,,VAT58676132063,X,East Travisside,19830410,F,CR46787476,20251013,ISO1,West Markshire,8256,,,01,TX2213413366,,0002,ZONEfHhL,DG02,02,TAX14639609537,TAX91011052165,TAX1728173575634049386152885664,Manufacturer,EM028274,https://peterson.com/,20260212,130510,,2000,US,NY,9096557.28,INR
400,1000008995,GB,Gomez Ltd,and Sons,,,West Johnchester,borough,PO16187,36955,64064,BK,SORTFVDy,827 Rojas Cliff,9000008995,"Brown, Hall and Hughes",South Christopher,Swaziland,M/s,East Aaron,7818358,36544,0002,PHAR,6,DL8840424587,X,01,20240927,youngterri,90126986486,GRPjHKP,Z002,2077162590,,,,,E,GST9814880484,PAN53719621,,X,001-586-565-6772,+1-874-810-1082x,744.790.1885x1856,,,CBkcij,,VAT21909283197,X,Victoriaville,19801003,M,CR52428949,20250723,ISO9,West Jennifertown,7739,X,,01,TX0497091986,,0002,ZONEwiwi,DG01,01,TAX61135182930,TAX48924976235,TAX7406622297080259667015463937,Manufacturer,EM937271,https://rivera-christian.biz/,20260212,130510,,3000,GB,BK,1782382.85,INR
400,1000008996,GB,Villa and Sons,Group,,,North Ryanstad,land,PO76125,26879,12550,BK,SORTBsDR,4472 Luke Road Suite 699,9000008996,"White, Hobbs and Smith",Sharonside,Luxembourg,M/s,Port Donaldshire,9108536,78367,0002,PHAR,5,DL1342640569,X,01,20230422,raylori,14207321079,GRPIBCx,Z003,2774505159,,,,,E,GST2205692454,PAN72070954,,,(338)290-0301,001-907-944-1567,260.892.1938,,,CXtoeU,,VAT32580591035,X,East Jacqueline,19981209,M,CR28723612,20251110,ISO9,Williamsberg,1761,X,X,02,TX1160375378,,0002,ZONETxig,DG02,02,TAX42792726249,TAX89739270274,TAX2169975991233566164693248291,Manufacturer,EM340039,https://www.nguyen.com/,20260212,130510,,2000,GB,BK,4801080.77,INR
100,1000008997,DE,"Randolph, Williams and Tucker",Ltd,,,Stevenhaven,ville,PO33331,42482,18873,HE,SORTowby,5816 Christopher Keys,9000008997,"Hall, Smith and Hamilton",East Darin,Azerbaijan,Mr.,North Nicholas,6229487,96898,0001,AUTO,4,DL8626616751,X,02,20241116,fmitchell,77654931671,GRPBKAP,Z002,2312917587,,,,,E,GST0609981540,PAN31803753,,X,563-446-0258x124,629-303-8659,+1-262-454-7632x6211,,,CwBmxg,,VAT86515228974,X,East Carla,19980709,F,CR24474950,20251221,ISO1,Stephenport,7802,,X,02,TX3311273024,,0001,ZONEVZTx,DG02,01,TAX66934530154,TAX49034772790,TAX8981116511605524187672012969,Supplier,EM767371,https://www.rangel.biz/,20260212,130510,,3000,DE,HE,1887232.66,INR
300,1000008998,IN,"Martin, Sanders and Garcia",LLC,,,Lake Carl,fort,PO77106,44569,09470,KA,SORTjXJl,775 Mark Trafficway Suite 722,9000008998,Fitzgerald-Garrett,Molinaland,Brunei Darussalam,Ms.,North Sheriburgh,8537526,14799,0002,PHAR,3,DL2315038591,,02,20230809,iperez,45785949896,GRPdKmf,Z002,2072301830,,,,,D,GST9227086035,PAN09674755,,X,001-546-625-0753,(889)567-5475,001-352-545-3007x652,,,CcpmEj,,VAT70885294970,X,Marthamouth,19910512,F,CR44053065,20250721,ISO1,New Erinview,7523,X,,01,TX7730566102,,0002,ZONEnyzD,DG02,01,TAX86054084548,TAX42368138699,TAX2801993454703246616310043862,Supplier,EM878676,https://www.lewis-williams.com/,20260212,130510,,1000,IN,KA,4165826.83,INR
